saleprice,age,neighborhood_order,local_conditions,was_remodeled,overall_qual,house_style_order_1.5,house_style_order_2.0,exter_qual,exterior_1n2,bldg_type_duplex,bldg_type_twnhs,bldg_type_twnhse,bldg_type_2fmcon,roof_style_hip,residential,functional,lot_frontage,lot_area,outside_porch_sf,garage_fin_area,garage_cars,paved_drive,bsmt_qual,bsmtfin_type_sf,bsmt_exposure,heating_qc,kitchen_qual,fireplace_qu,all_floors_sf,totrms_abvgrd,room_size,all_baths,gr_liv_area
134450,49,2,2,1,5,0,0,3,6,0,0,0,0,0,1,7,72.0,10011,0,447.0,1.0,2,3,1440.0,1,3,4,2,1236,6,206.0,1.5,1236
112000,89,1,2,1,5,0,0,3,6,0,0,0,0,0,1,8,70.0,25339,112,576.0,2.0,0,3,0.0,1,5,4,0,1416,7,202.28571428571428,2.0,1416
207000,19,3,2,0,7,0,1,4,6,0,0,0,0,0,1,8,65.0,8883,300,1238.0,2.0,2,4,4290.0,1,5,4,3,1873,7,267.57142857142856,3.5,1873
62500,87,2,2,1,5,0,1,3,6,1,0,0,0,1,1,2,50.0,3000,56,0.0,0.0,2,3,0.0,1,3,3,0,2128,11,193.45454545454547,2.0,2128
154000,5,4,2,1,7,0,1,4,8,0,1,0,0,0,1,8,36.0,2448,27,948.0,2.0,2,4,3438.0,1,5,4,0,1626,6,271.0,3.5,1626
129900,49,2,2,0,5,0,0,3,6,0,0,0,0,0,1,8,73.0,7100,0,308.0,1.0,2,3,4248.0,1,3,3,0,816,5,163.2,2.0,816
85000,34,1,2,0,5,0,1,3,10,0,0,1,0,0,1,8,36.0,2592,182,336.0,1.0,2,4,1315.0,1,3,3,0,1112,4,278.0,1.5,1112
116900,82,2,2,1,7,1,0,3,6,0,0,0,0,0,1,8,60.0,5700,176,288.0,1.0,2,3,0.0,1,3,3,4,1111,5,222.2,1.0,1111
148500,31,2,2,0,6,0,1,3,6,0,1,0,0,0,1,8,24.0,2289,28,440.0,2.0,2,3,1555.0,1,3,3,3,1441,7,205.85714285714286,2.5,1441
80000,69,1,2,1,4,1,0,3,6,0,0,0,1,0,1,8,60.0,12180,0,280.0,1.0,2,4,1392.0,1,2,2,0,924,5,184.8,2.0,924
152000,24,1,2,0,5,1,0,3,10,0,0,0,0,0,1,8,41.5,7400,178,506.0,2.0,2,4,4988.0,3,3,3,0,1126,5,225.2,2.0,1126
155891,56,1,2,0,5,0,0,3,10,0,0,0,0,0,1,8,68.0,8842,116,319.0,1.0,2,2,0.0,1,5,3,0,992,6,165.33333333333334,1.0,992
165000,87,2,2,1,6,1,0,3,6,0,0,0,0,0,1,8,60.0,8850,198,576.0,2.0,1,3,0.0,1,5,4,0,1376,7,196.57142857142858,1.0,1376
204500,1,4,2,1,7,0,0,4,10,0,0,0,0,1,1,8,92.0,9215,136,1352.0,2.0,2,4,0.0,1,5,4,0,1218,4,304.5,2.0,1218
146500,65,2,1,1,5,0,1,3,6,0,0,0,0,0,1,8,79.0,9480,168,312.0,1.0,2,3,772.0,1,5,4,4,1644,7,234.85714285714286,1.5,1644
157000,31,3,1,0,7,0,0,3,8,0,0,0,0,0,1,8,82.0,11880,0,956.0,2.0,2,4,3520.0,1,3,3,3,1601,7,228.71428571428572,2.0,1601
184000,118,2,2,1,7,0,1,3,6,0,0,0,0,0,1,8,60.0,10800,299,342.0,2.0,2,3,0.0,2,4,3,4,2495,10,249.5,2.0,2495
183200,4,2,2,1,6,0,1,4,10,0,0,0,0,0,1,8,63.0,7861,175,1179.0,2.0,2,4,2742.0,1,5,4,4,1509,7,215.57142857142858,3.5,1509
139000,47,1,2,0,5,0,0,3,6,0,0,0,0,0,1,8,70.0,11616,164,288.0,1.0,2,3,3020.0,1,3,3,1,1092,6,182.0,1.5,1092
341000,15,4,2,1,7,0,1,4,8,0,0,0,0,1,1,8,96.0,10542,620,1966.0,3.0,2,4,7038.0,4,5,4,3,2418,9,268.6666666666667,3.5,2418
96000,39,1,2,0,6,0,1,3,6,0,1,0,0,0,1,8,21.0,1680,275,264.0,1.0,2,3,468.0,1,3,3,0,987,5,197.4,1.5,987
140000,7,1,2,1,4,0,0,3,10,0,0,0,0,0,1,8,80.0,8546,196,880.0,2.0,2,4,0.0,1,5,3,0,1121,5,224.2,2.0,1121
149700,53,2,1,1,6,0,0,3,6,0,0,0,0,0,1,8,90.0,7407,316,923.0,2.0,2,3,3600.0,1,3,3,0,1236,6,206.0,2.0,1236
153500,31,3,2,0,5,0,0,3,6,0,0,0,0,0,1,8,78.0,10140,88,990.0,2.0,2,4,3940.0,1,5,3,0,1074,6,179.0,2.5,1074
13100,56,1,2,0,1,0,0,2,6,0,0,0,0,0,0,1,80.0,14584,0,487.0,2.0,0,0,0.0,0,1,2,0,733,4,183.25,1.0,733
224900,5,3,2,0,7,0,1,4,10,0,0,0,0,0,1,8,65.0,8158,63,1086.0,2.0,2,4,3300.0,1,5,4,0,1768,8,221.0,3.5,1768
176000,1,4,2,0,7,0,0,4,10,0,0,0,0,0,1,8,62.0,7500,182,453.0,2.0,2,4,0.0,1,5,4,3,1266,6,211.0,2.0,1266
285000,15,4,2,1,8,1,0,4,6,0,0,0,0,1,1,8,85.0,10678,33,1623.0,2.0,2,4,4200.0,1,5,4,3,2872,9,319.1111111111111,2.5,2872
282922,0,4,1,0,8,0,0,4,10,0,0,0,0,0,1,8,49.0,15256,328,754.0,3.0,2,4,5574.0,4,5,4,0,1464,6,244.0,3.0,1464
226000,40,2,2,0,7,0,1,3,6,0,0,0,0,0,1,8,88.0,14200,171,1461.0,2.0,2,3,1335.0,1,5,4,4,2157,8,269.625,2.5,2157
361919,0,4,2,0,8,0,1,5,10,0,0,0,0,1,1,8,82.0,12438,424,1998.0,3.0,2,5,0.0,1,5,5,4,2576,10,257.6,2.5,2576
279000,31,2,2,0,8,0,0,4,6,0,0,0,0,0,1,8,155.0,20064,646,1587.0,2.0,2,4,5592.0,4,5,4,2,1743,5,348.6,2.5,1743
196000,32,2,2,0,6,0,0,3,9,0,0,0,0,0,1,8,74.0,9819,296,1428.0,2.0,2,3,7835.0,4,3,4,3,1567,5,313.4,3.0,1567
152000,33,3,2,0,7,0,0,3,6,0,0,0,0,0,1,8,80.0,10400,0,958.0,2.0,2,4,0.0,1,3,3,3,1370,6,228.33333333333334,2.0,1370
200000,40,2,1,0,5,0,1,3,6,1,0,0,0,0,1,8,91.0,11643,0,968.0,4.0,2,3,1000.0,1,3,3,0,2634,12,219.5,4.5,2634
294900,1,3,2,1,8,0,0,4,10,0,0,0,0,1,1,8,78.0,11645,256,2262.0,3.0,2,5,6732.0,4,5,5,0,1590,6,265.0,3.5,1590
224243,1,3,2,1,7,0,0,4,10,0,0,0,0,0,1,8,61.0,7328,93,1576.0,3.0,2,4,0.0,1,5,4,0,1450,6,241.66666666666666,2.0,1450
92000,91,1,1,1,6,1,0,3,2,0,0,0,0,0,1,8,72.0,7822,208,528.0,2.0,0,2,0.0,1,3,3,0,1338,7,191.14285714285714,2.0,1338
179540,0,2,2,0,7,0,1,4,10,0,0,0,0,1,1,8,65.0,9018,124,1200.0,2.0,2,4,0.0,3,5,4,4,1456,8,182.0,2.5,1456
386250,6,4,2,0,10,0,0,5,10,0,0,0,0,1,1,8,103.0,13472,353,2904.0,3.0,2,5,336.0,4,5,5,5,2392,8,299.0,2.0,2392
106500,37,1,2,0,4,0,0,3,10,0,1,0,0,0,1,8,21.0,1533,209,891.0,1.0,2,4,3018.0,3,3,3,0,992,4,248.0,2.0,992
310000,1,4,2,0,10,0,1,5,10,0,0,0,0,0,1,8,85.0,11003,220,2436.0,3.0,2,5,4590.0,3,5,5,5,2007,10,200.7,3.5,2007
252000,9,4,2,0,7,0,1,4,10,0,0,0,0,0,1,8,83.0,10790,158,1800.0,3.0,2,4,0.0,1,5,4,3,2385,8,298.125,2.5,2385
164000,66,3,2,1,7,0,1,3,6,0,0,0,0,0,1,8,53.0,7128,126,240.0,1.0,2,3,1092.0,1,4,3,4,1646,7,235.14285714285714,2.0,1646
177594,0,2,2,0,7,0,1,4,10,0,0,0,0,0,1,8,64.0,7713,124,1200.0,2.0,2,4,0.0,1,5,4,0,1456,7,208.0,2.5,1456
123900,74,2,2,1,5,1,0,3,10,0,0,0,0,0,1,8,52.0,6240,338,1872.0,2.0,1,3,828.0,1,4,3,0,1040,5,208.0,1.0,1040
239000,89,3,1,1,6,0,1,3,5,0,0,0,0,1,1,8,86.0,22420,0,864.0,3.0,0,4,4512.0,1,3,3,4,2624,10,262.4,3.5,2624
169000,45,2,2,1,5,0,0,3,7,0,0,0,0,1,1,8,85.0,15300,0,528.0,2.0,2,3,126.0,1,3,3,3,1264,7,180.57142857142858,2.0,1264
234000,3,3,2,1,7,0,0,4,10,0,0,1,0,0,1,8,43.0,3196,163,1260.0,2.0,2,4,0.0,4,5,4,3,1557,7,222.42857142857142,2.0,1557
173000,32,2,2,0,6,1,0,3,8,0,0,0,0,0,1,8,72.0,9360,461,1082.0,2.0,2,4,5278.0,3,3,3,2,1287,5,257.4,2.5,1287
149000,40,2,2,0,6,0,0,3,6,0,0,0,0,0,1,8,61.5,11241,0,1440.0,2.0,2,3,2890.0,1,5,3,3,1004,5,200.8,2.0,1004
170000,1,3,2,0,7,0,0,4,10,0,0,0,0,0,1,8,81.0,9260,32,1449.0,2.0,2,4,0.0,2,5,4,0,1162,6,193.66666666666666,2.0,1162
225000,1,4,2,1,7,0,0,4,10,0,0,0,0,0,1,8,90.0,7993,121,1587.0,2.0,2,5,0.0,1,5,4,0,1436,6,239.33333333333334,2.0,1436
144900,45,1,1,1,5,0,0,3,10,0,0,0,0,0,1,8,94.0,9239,168,900.0,1.0,2,3,3804.0,1,5,4,0,960,6,160.0,2.0,960
144000,42,1,2,0,5,0,0,3,6,0,0,0,0,0,1,8,60.0,10044,425,672.0,1.0,2,4,5350.0,4,3,3,0,1196,6,199.33333333333334,2.0,1196
192000,6,3,2,1,8,0,0,4,10,0,0,1,0,0,1,8,43.0,3182,310,1290.0,2.0,2,4,144.0,1,5,4,3,1269,6,211.5,2.0,1269
145500,57,2,2,1,5,0,0,4,6,0,0,0,0,1,1,8,60.0,7626,0,230.0,1.0,2,3,5586.0,1,4,4,0,1031,5,206.2,2.0,1031
86900,106,2,2,1,4,1,0,3,6,0,0,0,0,0,1,8,60.0,7008,70,280.0,1.0,2,2,0.0,1,5,2,0,720,5,144.0,1.0,720
149500,56,2,1,0,6,0,0,3,6,0,0,0,0,1,1,8,128.0,12160,162,1010.0,2.0,2,3,4096.0,1,5,3,3,1505,6,250.83333333333334,2.0,1505
119750,69,3,2,1,5,0,0,3,6,0,0,0,0,0,1,8,50.0,6305,0,240.0,1.0,2,2,0.0,1,5,2,4,954,5,190.8,1.0,954
173900,1,3,2,1,6,0,1,3,10,0,0,0,0,0,1,8,68.0,8846,35,1128.0,2.0,2,4,0.0,1,5,4,0,1500,6,250.0,2.5,1500
136500,45,2,2,0,5,0,0,3,6,0,0,0,0,1,1,8,72.0,10659,319,368.0,1.0,2,3,2745.0,1,3,3,0,1050,6,175.0,2.0,1050
270000,12,4,2,0,8,0,1,4,10,0,0,0,0,0,1,8,68.0,13108,180,1854.0,2.0,2,4,0.0,1,5,4,0,2687,9,298.55555555555554,2.5,2687
235000,48,2,2,1,6,0,0,3,9,0,0,0,0,0,1,8,85.0,13500,409,1128.0,2.0,2,4,7116.0,4,4,3,4,1252,4,313.0,2.0,1252
156000,10,2,2,1,7,0,0,3,10,0,0,0,0,0,1,8,62.0,7750,0,800.0,2.0,2,4,0.0,1,5,3,3,1430,7,204.28571428571428,2.5,1430
153000,6,3,1,1,5,0,0,3,10,0,0,0,0,0,1,8,60.0,12450,42,576.0,2.0,2,4,5016.0,1,5,4,0,1114,6,185.66666666666666,3.0,1114
165000,10,2,2,0,6,0,0,3,10,0,0,1,0,1,1,8,32.0,4500,304,1206.0,2.0,2,5,5298.0,1,5,3,0,1224,5,244.8,3.0,1224
325000,3,4,2,1,9,0,1,4,10,0,0,0,0,1,1,8,77.0,11198,183,1968.0,3.0,2,4,0.0,1,5,5,4,2504,11,227.63636363636363,2.5,2504
140000,66,3,2,1,5,1,0,3,10,0,0,0,1,0,1,8,79.0,6221,144,528.0,2.0,2,3,1066.0,1,5,3,0,1355,5,271.0,2.0,1355
202500,44,1,2,0,6,0,0,3,6,0,0,0,0,0,1,8,120.0,13200,110,658.0,2.0,2,3,1500.0,1,2,3,4,2294,9,254.88888888888889,3.0,2294
367294,0,4,2,0,9,0,0,5,6,0,0,1,0,1,1,8,65.0,8769,296,3156.0,3.0,2,5,9240.0,1,5,5,4,1702,7,243.14285714285714,2.5,1702
175000,20,4,2,1,6,0,0,4,6,0,0,0,0,0,1,8,85.0,10200,224,1200.0,2.0,2,4,4698.0,3,5,4,2,1509,5,301.8,3.0,1509
140000,91,3,2,1,7,0,1,3,6,0,0,0,0,0,1,8,60.0,9550,307,642.0,3.0,2,3,1080.0,1,4,4,4,1717,7,245.28571428571428,2.0,1717
174000,22,4,2,0,7,0,0,3,8,0,0,0,0,0,1,8,42.0,10331,232,528.0,2.0,2,4,1395.0,1,4,4,0,1240,6,206.66666666666666,2.5,1240
190000,3,2,2,0,7,0,0,4,10,0,0,0,0,0,1,8,59.0,9587,212,1200.0,2.0,2,4,3930.0,4,5,4,0,1166,5,233.2,3.0,1166
129000,99,2,2,1,5,0,1,4,10,0,0,0,0,0,1,8,90.0,9900,176,0.0,0.0,0,3,0.0,1,5,3,0,1464,7,209.14285714285714,2.0,1464
200000,48,2,2,1,6,0,0,3,6,0,0,0,0,0,1,8,80.0,22002,201,1020.0,2.0,2,3,6930.0,2,4,4,4,1652,6,275.3333333333333,2.5,1652
193500,41,2,2,0,6,0,1,3,10,0,0,0,0,0,1,8,100.0,13000,324,1527.0,1.0,2,4,1344.0,1,3,4,4,2142,8,267.75,2.5,2142
145000,44,2,2,0,6,0,0,3,6,0,0,0,0,1,1,8,75.0,8250,0,1008.0,2.0,2,4,2361.0,1,5,3,0,1092,6,182.0,2.0,1092
218000,77,3,2,1,7,1,0,4,5,0,0,0,0,0,1,8,81.0,8170,0,451.0,2.0,2,3,2630.0,1,5,3,4,1671,7,238.71428571428572,2.0,1671
135000,54,1,2,1,5,0,0,3,6,0,0,0,0,0,1,8,80.0,12048,573,1138.0,2.0,2,0,0.0,0,4,3,5,1488,7,212.57142857142858,1.0,1488
146500,54,2,1,0,5,0,0,3,7,0,0,0,0,0,1,7,89.0,10858,364,480.0,1.0,2,3,80.0,2,5,3,4,1624,6,270.6666666666667,2.0,1624
194700,2,4,2,1,6,0,0,4,10,0,0,1,0,0,1,8,61.0,7577,220,920.0,2.0,2,4,100.0,3,5,4,4,1362,6,227.0,2.0,1362
230348,1,4,2,1,7,0,0,4,10,0,0,0,0,0,1,8,62.0,7500,336,1386.0,2.0,2,4,5412.0,1,5,4,0,1218,6,203.0,3.0,1218
109500,87,2,1,1,6,0,0,3,6,0,0,0,0,0,1,8,51.0,6120,128,288.0,1.0,2,2,4800.0,1,3,3,4,1068,5,213.6,2.0,1068
242500,27,2,2,0,6,0,0,3,8,0,0,0,0,0,1,8,69.0,23580,164,1728.0,2.0,2,4,4656.0,4,3,2,3,1625,6,270.8333333333333,2.5,1625
239000,19,4,2,0,7,0,1,4,6,0,0,1,0,0,1,8,44.0,5306,476,1008.0,2.0,2,4,3615.0,1,4,4,3,1767,5,353.4,3.0,1767
156000,52,2,2,1,6,0,0,3,6,0,0,0,0,1,1,8,70.0,8092,0,572.0,1.0,2,3,4120.0,1,5,4,0,1050,6,175.0,2.0,1050
109008,51,2,2,0,4,0,0,3,6,0,0,0,0,1,1,8,77.0,8593,0,352.0,1.0,2,3,864.0,1,5,3,0,907,5,181.4,1.0,907
68104,68,1,2,1,2,1,0,3,6,0,0,0,0,0,1,3,64.0,11067,48,256.0,1.0,0,0,0.0,0,5,3,0,640,4,211.25,1.0,845
290000,13,4,2,0,8,0,1,4,10,0,0,0,0,0,1,8,68.0,11929,279,1502.0,3.0,2,4,0.0,3,5,4,3,2501,9,277.8888888888889,2.5,2501
159000,44,2,2,0,5,0,0,3,6,0,0,0,0,1,1,8,90.0,9900,120,1008.0,2.0,2,4,4236.0,1,4,3,0,1209,6,201.5,2.0,1209
87000,71,2,0,1,4,0,1,3,6,0,0,0,0,0,1,8,50.0,4882,0,231.0,1.0,2,3,360.0,1,3,3,0,906,5,181.2,1.0,906
272000,9,3,2,1,8,0,0,4,10,0,0,0,0,0,1,8,70.0,11423,180,1340.0,2.0,2,4,8148.0,3,5,4,3,1601,6,266.8333333333333,3.0,1601
198000,1,3,2,1,7,0,0,4,10,0,0,0,0,0,1,8,65.0,8772,179,502.0,2.0,2,4,5976.0,2,5,4,0,1336,6,222.66666666666666,3.0,1336
119164,68,2,2,1,4,1,0,3,6,0,0,0,0,0,1,5,63.0,7628,187,440.0,2.0,2,3,0.0,1,4,3,0,1656,8,207.0,2.0,1656
93000,52,1,2,0,5,0,0,3,6,0,0,0,0,0,1,6,77.0,8335,226,0.0,0.0,0,0,0.0,0,4,3,4,1124,5,224.8,1.0,1124
226750,8,2,2,1,7,0,1,4,10,0,0,0,0,0,1,8,71.0,8220,108,862.0,2.0,2,4,3264.0,3,5,3,3,1892,8,236.5,2.5,1892
95000,109,2,0,1,3,0,1,3,6,0,0,0,1,0,1,8,107.0,10615,74,420.0,2.0,2,2,1760.0,2,3,3,0,1699,7,242.71428571428572,3.0,1699
139900,62,2,2,1,6,1,0,3,6,0,0,0,0,0,1,8,50.0,6000,269,312.0,1.0,1,3,900.0,1,3,3,0,1416,6,236.0,1.5,1416
76500,70,2,2,1,3,0,0,3,7,0,0,0,0,0,1,5,55.0,5350,263,0.0,0.0,2,3,0.0,1,5,2,0,1306,6,217.66666666666666,1.0,1306
86900,68,2,2,1,4,0,0,4,10,0,0,0,0,0,1,8,60.0,5400,196,308.0,1.0,0,3,0.0,1,4,3,0,672,4,168.0,1.0,672
152500,40,2,2,0,5,0,0,3,8,0,0,0,0,0,1,8,78.0,17979,81,257.0,1.0,2,3,3925.0,1,5,4,0,1160,6,193.33333333333334,2.0,1160
99000,55,1,2,0,4,0,0,3,6,0,0,0,0,0,1,8,68.0,9520,134,572.0,1.0,2,4,2301.0,1,3,3,0,930,5,186.0,1.0,930
82500,69,2,2,1,4,0,0,2,10,0,0,0,0,1,1,8,50.0,5330,164,0.0,0.0,2,3,560.0,1,4,2,0,708,5,141.6,1.0,708
179200,15,3,2,0,6,0,0,4,9,0,0,1,0,0,1,8,50.0,8012,52,1058.0,2.0,2,4,2580.0,1,4,4,0,1575,5,315.0,3.0,1575
142500,40,1,2,0,5,0,0,3,8,0,0,0,0,0,1,8,75.0,9000,88,858.0,1.0,2,3,3865.0,1,4,3,0,1059,6,176.5,2.0,1059
115400,43,1,1,0,4,0,0,3,6,0,0,0,0,0,1,8,62.0,14299,0,440.0,2.0,0,3,1827.0,1,3,3,0,1005,5,201.0,2.0,1005
226000,6,4,2,0,7,0,1,4,10,0,0,0,0,0,1,8,72.0,7050,235,1950.0,2.0,2,4,4428.0,1,5,4,3,1929,7,275.57142857142856,3.5,1929
144152,1,4,2,0,7,0,1,4,6,0,0,1,0,0,1,8,30.0,3180,166,960.0,2.0,2,4,0.0,1,5,4,0,1120,4,300.0,2.5,1200
370000,5,4,2,0,8,0,1,4,10,0,0,0,0,0,1,8,112.0,16451,326,2385.0,3.0,2,5,0.0,4,5,4,4,2690,9,298.8888888888889,2.5,2690
149900,26,2,2,0,5,0,0,3,10,0,0,0,0,0,1,8,76.0,12887,431,495.0,2.0,2,4,4161.0,2,3,4,0,833,5,166.6,2.0,833
172785,0,2,2,0,6,0,1,4,10,0,0,0,0,0,1,8,105.0,15578,0,858.0,2.0,2,4,0.0,1,4,3,0,1456,8,182.0,2.5,1456
129000,57,2,2,1,5,0,0,3,10,0,0,0,0,0,1,8,60.0,7200,194,1440.0,2.0,2,3,2586.0,1,4,4,0,864,5,172.8,2.0,864
181000,30,3,2,1,6,0,0,3,6,0,0,0,0,0,1,8,48.0,17043,192,435.0,2.0,2,4,0.0,1,3,3,3,1586,7,226.57142857142858,2.0,1586
148000,50,2,2,0,5,0,0,3,6,0,0,0,0,1,1,8,125.0,10000,311,600.0,1.0,2,3,3555.0,3,5,3,3,1370,6,228.33333333333334,2.0,1370
117250,4,1,2,0,6,0,0,3,10,0,0,0,0,0,1,8,75.0,8050,32,0.0,0.0,0,4,4335.0,3,5,4,0,914,4,228.5,2.0,914
192500,4,3,2,1,7,0,0,4,10,0,0,1,0,0,1,8,43.0,3182,163,1290.0,2.0,2,4,96.0,3,5,4,3,1555,7,222.14285714285714,2.0,1555
151000,28,3,2,0,6,0,1,3,6,0,1,0,0,0,1,8,24.0,1950,161,1356.0,2.0,2,4,3834.0,1,3,3,3,1556,6,259.3333333333333,3.5,1556
112500,35,3,2,0,5,0,0,3,10,0,0,0,0,0,1,8,70.0,7700,96,461.0,2.0,2,3,1680.0,1,3,3,0,882,5,176.4,2.0,882
144000,87,2,2,1,5,0,0,3,4,0,0,0,0,0,1,4,98.0,8731,342,495.0,2.0,2,3,2580.0,1,3,3,4,1167,6,194.5,1.0,1167
370967,1,4,2,1,9,0,0,5,6,0,0,1,0,1,1,8,89.0,8232,210,1888.0,3.0,2,5,7224.0,1,5,5,4,1800,6,300.0,3.0,1800
149900,35,2,2,0,6,0,1,3,6,0,1,0,0,0,1,8,24.0,2280,173,440.0,2.0,2,3,2570.0,1,3,4,3,1456,6,242.66666666666666,2.5,1456
195000,7,3,2,0,7,0,1,4,10,0,0,0,0,0,1,8,68.0,8935,212,986.0,2.0,2,4,0.0,1,5,4,0,1660,7,237.14285714285714,2.5,1660
163900,15,2,2,0,7,0,0,3,6,0,0,0,0,0,1,8,63.0,9125,125,1176.0,2.0,2,4,0.0,1,4,4,3,1482,7,211.71428571428572,2.5,1482
182000,23,2,2,0,6,0,0,3,6,0,0,0,0,1,1,8,89.0,11075,245,1656.0,2.0,2,4,2978.0,1,5,3,3,1522,7,217.42857142857142,2.0,1522
410000,1,4,2,0,9,0,0,5,10,0,0,0,0,0,1,8,113.0,13438,244,2340.0,3.0,2,5,10548.0,4,5,5,5,2036,9,226.22222222222223,3.0,2036
152000,18,2,2,0,5,0,0,3,6,0,0,0,0,0,1,8,82.0,11070,0,672.0,2.0,2,4,220.0,1,3,3,0,1595,5,319.0,3.0,1595
184000,1,3,2,0,7,0,1,4,10,0,0,0,0,0,1,8,65.0,7800,245,1386.0,2.0,2,4,0.0,1,5,4,0,1686,8,210.75,2.5,1686
206300,11,2,2,1,7,1,0,3,10,1,0,0,0,0,1,8,78.0,7060,0,2352.0,4.0,2,4,7854.0,4,5,3,0,1344,8,168.0,4.0,1344
146500,36,2,2,0,5,0,0,3,8,1,0,0,0,0,1,8,78.0,11836,0,928.0,3.0,2,3,596.0,1,3,3,0,1652,8,206.5,2.0,1652
108000,54,2,2,0,4,1,0,3,6,0,0,0,0,0,1,8,60.0,8382,0,263.0,1.0,2,3,0.0,1,3,3,0,1337,5,267.4,1.0,1337
170000,38,3,2,1,7,0,0,3,6,0,0,0,0,0,1,8,102.0,10192,98,974.0,2.0,2,3,0.0,1,4,4,3,1920,8,240.0,3.0,1920
145000,4,3,2,0,6,0,0,4,10,0,0,1,0,0,1,8,70.0,4426,140,840.0,2.0,2,4,3972.0,2,5,4,0,848,3,282.6666666666667,2.0,848
123000,34,2,2,0,7,0,0,3,6,0,1,0,0,0,1,8,24.0,2280,27,880.0,2.0,2,4,3419.0,1,3,3,2,1055,4,263.75,2.5,1055
173000,12,2,2,1,6,0,0,3,6,0,0,0,0,0,1,8,85.0,2887,307,431.0,2.0,2,4,6018.0,2,5,4,4,1291,6,215.16666666666666,2.0,1291
105900,82,2,2,1,6,0,0,3,10,0,0,0,0,0,1,8,60.0,8520,106,484.0,2.0,2,3,0.0,1,4,3,0,720,5,144.0,1.0,720
91000,36,1,2,0,4,0,0,3,10,0,1,0,0,0,1,8,21.0,1596,221,297.0,1.0,2,4,2772.0,4,3,3,0,988,5,197.6,2.0,988
158000,60,3,2,1,5,1,0,3,4,0,0,0,0,0,1,3,78.0,15600,81,295.0,1.0,2,3,2769.0,1,2,2,3,1523,7,217.57142857142858,3.0,1523
190000,5,3,2,0,7,0,1,4,10,0,0,0,0,0,1,8,65.0,9313,243,1144.0,2.0,2,4,0.0,1,5,4,0,1728,7,246.85714285714286,2.5,1728
217500,13,4,2,0,8,0,0,4,10,0,0,1,0,1,1,8,22.0,11064,196,1431.0,2.0,2,4,5140.0,4,5,4,2,1239,4,309.75,2.5,1239
165500,50,1,2,0,5,1,0,3,6,0,0,0,0,0,1,8,75.0,9000,0,1068.0,1.0,2,3,1650.0,1,4,3,0,1955,7,279.2857142857143,2.0,1955
174500,68,3,2,1,7,0,1,3,6,0,0,0,0,0,1,8,75.0,12000,0,234.0,1.0,2,3,825.0,1,5,2,4,1564,7,223.42857142857142,1.5,1564
100000,54,1,2,0,4,0,0,3,6,0,0,0,0,0,1,8,62.0,7692,0,312.0,1.0,2,5,0.0,3,4,3,0,1204,6,200.66666666666666,1.0,1204
172000,52,2,2,0,6,0,0,3,6,0,0,0,0,1,1,8,81.0,14267,429,312.0,1.0,2,3,4615.0,1,3,4,0,1329,6,221.5,1.5,1329
120000,32,3,2,0,5,0,0,3,6,0,0,0,0,1,1,8,75.0,9675,80,440.0,2.0,2,3,2616.0,1,3,3,0,879,5,175.8,1.0,879
82000,59,3,1,0,4,0,0,2,4,0,0,0,0,0,1,8,60.0,8400,274,294.0,1.0,0,3,0.0,1,4,3,0,841,4,210.25,1.0,841
127000,59,2,2,1,6,1,0,3,10,0,0,0,0,0,1,8,50.0,7500,28,649.0,2.0,2,3,0.0,1,5,3,0,1312,6,218.66666666666666,1.5,1312
129500,91,2,2,1,6,0,1,3,2,0,0,0,0,0,1,8,60.0,9600,259,396.0,2.0,1,4,957.0,1,2,3,4,2058,8,257.25,1.5,2058
187500,25,4,2,0,8,0,0,4,6,0,0,1,0,0,1,8,60.0,5814,63,1130.0,2.0,2,4,6216.0,3,4,4,5,1360,4,340.0,2.0,1360
300000,6,3,2,1,8,0,0,4,10,0,0,0,0,1,1,8,45.0,14860,217,1430.0,3.0,2,5,9228.0,4,5,4,4,1786,6,297.6666666666667,3.0,1786
190000,35,3,2,0,6,0,1,3,6,0,0,0,0,0,1,8,52.0,14803,66,990.0,2.0,2,3,1248.0,1,4,3,4,1993,8,249.125,2.5,1993
96000,87,1,2,1,4,1,0,2,6,0,0,0,0,0,1,8,50.0,7550,0,280.0,1.0,1,3,0.0,1,2,3,0,1362,7,194.57142857142858,2.0,1362
241000,3,4,2,1,7,0,1,4,10,0,0,0,0,0,1,8,65.0,8125,168,1314.0,2.0,2,4,4872.0,1,5,4,0,1550,7,221.42857142857142,3.0,1550
143900,45,1,1,0,5,0,0,3,6,0,0,0,0,0,1,6,40.0,13673,30,698.0,1.0,2,3,0.0,1,3,3,3,1696,8,212.0,1.5,1696
87550,36,1,2,0,4,0,1,3,10,0,1,0,0,0,1,8,21.0,1533,0,286.0,1.0,2,3,1224.0,1,3,3,0,1092,5,218.4,1.5,1092
319900,5,4,2,0,9,0,0,5,6,0,0,1,0,1,1,8,61.0,7658,278,1152.0,2.0,2,5,2736.0,1,5,5,4,1752,6,292.0,3.0,1752
356383,0,4,2,0,9,0,1,4,10,0,0,0,0,1,1,8,63.0,12292,285,2025.0,3.0,2,5,1230.0,4,5,4,4,2473,11,224.8181818181818,2.5,2473
239000,2,3,2,0,9,0,0,4,10,0,0,0,0,0,1,8,122.0,11923,424,2106.0,2.0,2,5,0.0,1,5,5,0,1800,7,257.14285714285717,2.0,1800
